txn_id,date,amount,category,region,payment_method,status,description,vendor_id
TXN-004106,2023-03-01,378.93,Training,US-East,wire,completed,service subscription,V0442
TXN-045768,2024-10-31,8.06,Marketing,US-East,wire,completed,purchase equipment travel license license,V0051
TXN-011125,2023-06-13,48.81,Technology,US-East,ach,completed,meal travel equipment equipment,V0404
TXN-025653,2024-01-08,72.82,Marketing,EU-North,ach,completed,equipment service meal meal travel,V0450
TXN-036340,2024-06-13,836.52,Training,APAC,check,completed,renewal purchase equipment,V0365
TXN-013409,2023-07-15,39.66,Travel,US-East,wire,completed,travel meal subscription meal service,V0500
TXN-019593,2023-10-13,904.91,Technology,EU-South,credit_card,pending,equipment travel travel,V0073
TXN-001142,2023-01-17,207.31,Legal,US-West,check,completed,license service meal meal purchase,V0041
TXN-032965,2024-04-25,114.21,Payroll,EU-South,crypto,completed,service meal travel service,V0446
TXN-036247,2024-06-11,541.96,Marketing,US-East,wire,completed,service subscription,V0253
TXN-022658,2023-11-27,274.77,Technology,APAC,crypto,completed,service travel meal purchase service,V0433
TXN-023699,2023-12-11,1160.0,Food & Bev,LATAM,credit_card,pending,travel subscription travel renewal purchase,V0475
TXN-049569,2024-12-25,17.47,Legal,EU-North,crypto,completed,travel license,V0243
TXN-023280,2023-12-06,1764.04,Payroll,US-East,ach,completed,,V0120
TXN-000825,2023-01-13,217.42,Payroll,EU-South,crypto,completed,subscription equipment,V0168
TXN-027171,2024-01-31,815.08,Legal,US-West,credit_card,completed,purchase purchase purchase license subscription renewal,V0037
TXN-046431,2024-11-09,181.41,Food & Bev,EU-South,check,pending,travel renewal service service,V0216
TXN-040671,2024-08-17,263.72,Training,APAC,crypto,completed,meal travel equipment subscription meal subscription,V0378
TXN-036100,2024-06-09,2798.84,Training,US-West,wire,completed,meal purchase,V0214
TXN-020053,2023-10-20,43.95,Technology,US-West,wire,completed,purchase travel license,V0177
TXN-033111,2024-04-27,2075.09,Operations,US-West,crypto,completed,travel license purchase subscription,V0133
TXN-005396,2023-03-20,13.39,Legal,US-West,crypto,completed,service subscription subscription equipment service subscription,V0240
TXN-039196,2024-07-26,649.89,Training,LATAM,wire,completed,service purchase,V0068
TXN-015631,2023-08-17,679.5,Travel,EU-South,check,completed,subscription service license,V0393
TXN-011614,2023-06-19,51.37,Operations,LATAM,wire,completed,travel equipment service,V0019
TXN-031225,2024-03-31,385.95,Food & Bev,EU-South,check,refunded,renewal travel subscription service meal,V0168
TXN-032186,2024-04-13,21.12,Food & Bev,EU-North,credit_card,completed,travel renewal service,V0004
TXN-039470,2024-07-30,798.7,Food & Bev,APAC,ach,completed,equipment subscription,V0457
TXN-036715,2024-06-18,212.27,Technology,EU-North,crypto,completed,,V0339
TXN-017761,2023-09-17,842.65,Legal,US-East,wire,completed,travel equipment service travel purchase renewal,V0414
TXN-026746,2024-01-25,826.64,Marketing,US-West,ach,completed,equipment license equipment equipment purchase,V0435
TXN-027571,2024-02-06,686.64,Operations,APAC,wire,completed,subscription subscription subscription,V0289
TXN-037287,2024-06-26,157.64,Payroll,APAC,credit_card,completed,subscription service purchase,V0319
TXN-008525,2023-05-05,2517.39,Travel,US-East,crypto,completed,purchase license,V0402
TXN-003565,2023-02-22,393.22,Food & Bev,EU-North,credit_card,completed,equipment equipment service subscription service,V0147
TXN-047263,2024-11-21,1120.15,Travel,LATAM,wire,pending,purchase purchase license subscription travel equipment,V0492
TXN-025877,2024-01-12,672.85,Legal,EU-South,crypto,refunded,renewal subscription service meal service equipment,V0113
TXN-041210,2024-08-24,135.32,Food & Bev,EU-North,crypto,completed,license purchase license renewal purchase subscription,V0370
TXN-048565,2024-12-11,21.42,Food & Bev,APAC,crypto,completed,meal service purchase,V0388
TXN-016912,2023-09-04,78.98,Legal,LATAM,crypto,completed,equipment renewal license purchase travel,V0114
TXN-030225,2024-03-17,66.66,Marketing,APAC,check,completed,license purchase subscription equipment,V0265
TXN-013822,2023-07-21,676.24,Travel,US-West,ach,completed,service license license subscription purchase purchase,V0012
TXN-009021,2023-05-13,272.31,Technology,US-East,crypto,pending,license license,V0162
TXN-005917,2023-03-28,1266.89,Legal,US-East,ach,refunded,travel meal service,V0291
TXN-039296,2024-07-27,114.62,Operations,EU-North,wire,pending,subscription license,V0142
TXN-030610,2024-03-22,659.93,Legal,EU-North,wire,completed,,V0060
TXN-015198,2023-08-10,8165.2,Food & Bev,APAC,check,completed,equipment subscription purchase service,V0196
TXN-041714,2024-09-01,173.25,Travel,EU-South,credit_card,completed,renewal purchase renewal meal purchase service,V0143
TXN-000296,2023-01-05,89.67,Legal,US-East,check,completed,travel meal equipment,V0081
TXN-019035,2023-10-05,2107.29,Marketing,APAC,check,completed,renewal equipment travel travel meal renewal,V0069
TXN-036102,2024-06-09,1530.14,Marketing,EU-North,wire,completed,meal equipment equipment,V0066
TXN-013660,2023-07-19,51.87,Training,EU-North,wire,completed,purchase license equipment purchase license equipment,V0439
TXN-048722,2024-12-13,515.25,Travel,US-West,ach,completed,service service travel license,V0139
TXN-021722,2023-11-13,2332.96,Travel,APAC,wire,completed,license travel service license renewal,V0353
TXN-028611,2024-02-21,3919.39,Travel,US-West,credit_card,completed,subscription renewal renewal travel,V0315
TXN-014568,2023-08-01,-1847.85,Technology,EU-South,wire,pending,renewal travel service meal,V0160
TXN-036033,2024-06-08,125.91,Payroll,LATAM,ach,completed,service equipment equipment,V0458
TXN-028102,2024-02-14,160.07,Payroll,EU-South,ach,pending,service meal license subscription service renewal,V0253
TXN-005797,2023-03-27,327.06,Training,EU-North,crypto,completed,purchase travel,V0147
TXN-015630,2023-08-17,480.47,Marketing,US-West,check,completed,service renewal,V0238
TXN-033023,2024-04-26,2496.39,Training,LATAM,credit_card,completed,license purchase purchase,V0047
TXN-034354,2024-05-15,11.08,Training,APAC,ach,completed,travel service travel license license renewal,V0301
TXN-019879,2023-10-17,186.83,Legal,LATAM,credit_card,completed,travel travel renewal,V0249
TXN-040036,2024-08-07,193.8,Food & Bev,EU-North,check,completed,subscription service purchase travel meal,V0333
TXN-016783,2023-09-02,361.3,Technology,APAC,wire,completed,meal meal equipment subscription,V0129
TXN-042163,2024-09-08,88.87,Training,APAC,credit_card,completed,meal renewal meal purchase license license,V0370
TXN-001996,2023-01-30,52.24,Travel,US-East,wire,completed,meal license service meal service,V0364
TXN-013579,2023-07-17,1862.02,Training,APAC,wire,completed,equipment travel,V0455
TXN-031580,2024-04-05,143.38,Training,APAC,crypto,completed,service subscription renewal license subscription,V0266
TXN-044115,2024-10-06,1546.37,Marketing,EU-North,ach,completed,equipment meal subscription,V0377
TXN-014623,2023-08-02,102.46,Payroll,EU-North,crypto,completed,renewal travel,V0201
TXN-004491,2023-03-07,143.42,Food & Bev,APAC,ach,completed,meal purchase renewal subscription,V0302
TXN-019942,2023-10-18,1227.85,Operations,LATAM,wire,pending,renewal equipment renewal purchase,V0480
TXN-004471,2023-03-06,428.18,Payroll,EU-South,crypto,completed,meal equipment travel renewal purchase meal,V0072
TXN-006905,2023-04-12,6.65,Technology,APAC,wire,completed,service meal equipment license,V0135
TXN-032473,2024-04-18,1940.28,Food & Bev,EU-South,wire,completed,license subscription,V0456
TXN-033766,2024-05-07,426.34,Technology,APAC,wire,completed,subscription purchase license purchase travel purchase,V0121
TXN-007901,2023-04-27,356.37,Operations,EU-South,credit_card,completed,meal service subscription purchase equipment,V0095
TXN-031127,2024-03-29,316.21,Payroll,APAC,crypto,completed,subscription renewal renewal subscription license meal,V0178
TXN-027847,2024-02-10,841.83,Training,US-East,wire,pending,purchase meal meal,V0126
TXN-039809,2024-08-04,344.31,Operations,LATAM,crypto,completed,equipment travel purchase service subscription,V0118
TXN-002427,2023-02-05,805.23,Travel,US-West,check,pending,travel meal,V0382
TXN-026322,2024-01-19,364.77,Legal,LATAM,check,completed,travel license travel equipment,V0174
TXN-032691,2024-04-21,168.2,Legal,US-West,wire,completed,purchase purchase meal purchase service,V0072
TXN-028480,2024-02-19,16385.38,Technology,US-East,wire,completed,meal renewal,V0241
TXN-040381,2024-08-13,1902.51,Marketing,US-East,check,completed,renewal renewal renewal service service,V0151
TXN-041326,2024-08-26,388.74,Payroll,EU-North,check,completed,license meal service equipment travel,V0188
TXN-004470,2023-03-06,1135.04,Training,US-East,ach,completed,equipment renewal meal purchase,V0221
TXN-011228,2023-06-14,622.74,Legal,US-West,wire,completed,meal subscription license subscription meal equipment,V0202
TXN-004935,2023-03-13,262.28,Legal,APAC,credit_card,completed,subscription travel purchase renewal equipment,V0392
TXN-032555,2024-04-19,186.21,Technology,US-West,ach,completed,service service purchase equipment,V0012
TXN-048861,2024-12-15,3918.18,Operations,US-East,credit_card,pending,license service,V0480
TXN-040162,2024-08-09,246.49,Payroll,EU-South,credit_card,completed,travel renewal purchase service,V0098
TXN-034307,2024-05-14,791.2,Travel,EU-North,check,completed,service purchase renewal purchase meal,V0320
TXN-041811,2024-09-02,383.09,Training,APAC,crypto,completed,meal renewal renewal,V0023
TXN-003248,2023-02-17,17483.29,Payroll,EU-South,ach,refunded,subscription license,V0158
TXN-032775,2024-04-22,30.64,Payroll,US-East,credit_card,completed,purchase travel travel,V0303
TXN-035001,2024-05-24,76.55,Technology,US-West,wire,completed,equipment renewal meal,V0412
TXN-023375,2023-12-07,749.05,Marketing,APAC,check,pending,renewal equipment service purchase equipment subscription,V0238
TXN-041666,2024-08-31,13.6,Technology,EU-South,credit_card,completed,meal service license renewal travel,V0011
TXN-041961,2024-09-05,12746.16,Marketing,US-West,credit_card,completed,,V0482
TXN-016938,2023-09-05,-129.25,Operations,US-East,wire,completed,purchase subscription equipment travel equipment,V0347
TXN-009182,2023-05-16,63.01,Food & Bev,APAC,crypto,completed,license meal renewal equipment meal,V0025
TXN-018599,2023-09-28,546.01,Technology,LATAM,wire,pending,license renewal,V0097
TXN-032128,2024-04-13,58.27,Food & Bev,US-East,wire,pending,meal license service travel,V0175
TXN-036641,2024-06-17,25.94,Payroll,US-East,crypto,completed,purchase equipment equipment equipment,V0018
TXN-034368,2024-05-15,260.06,Payroll,LATAM,check,completed,service purchase meal purchase renewal meal,V0093
TXN-004219,2023-03-03,69.64,Training,US-East,wire,completed,travel renewal,V0020
TXN-010171,2023-05-30,207.08,Marketing,US-West,check,completed,license license subscription meal license purchase,V0081
TXN-014797,2023-08-04,54.65,Marketing,US-East,crypto,completed,purchase meal,V0341
TXN-001010,2023-01-15,704.43,Legal,EU-North,credit_card,completed,license license service service,V0364
TXN-007828,2023-04-26,133.09,Food & Bev,US-West,check,completed,subscription renewal,V0176
TXN-039025,2024-07-23,183.12,Payroll,LATAM,check,completed,equipment service purchase license,V0276
TXN-041884,2024-09-03,992.31,Food & Bev,EU-South,ach,completed,purchase travel subscription service meal,V0373
TXN-040843,2024-08-19,98.18,Legal,US-East,check,completed,subscription equipment equipment purchase,V0067
TXN-038821,2024-07-19,385.05,Payroll,EU-North,credit_card,completed,travel equipment,V0305
TXN-046063,2024-11-04,113.43,Travel,US-East,credit_card,completed,,V0030
TXN-036449,2024-06-14,157.65,Operations,APAC,wire,completed,license meal,V0160
TXN-006121,2023-04-01,3422.97,Food & Bev,EU-South,wire,completed,service renewal purchase renewal,V0061
TXN-016689,2023-09-01,598.42,Food & Bev,US-East,ach,completed,subscription travel,V0413
TXN-008939,2023-05-12,520.72,Payroll,US-East,credit_card,completed,meal meal equipment,V0153
TXN-033476,2024-05-03,448.93,Payroll,EU-South,credit_card,pending,service service subscription purchase travel license,V0343
TXN-027008,2024-01-29,8386.59,Training,US-West,wire,completed,purchase equipment subscription,V0258
TXN-028412,2024-02-18,1605.78,Technology,APAC,check,completed,equipment service equipment meal renewal,V0200
TXN-035114,2024-05-26,691.65,Technology,APAC,ach,completed,equipment service license meal service,V0413
TXN-038685,2024-07-17,502.03,Operations,LATAM,credit_card,completed,,V0166
TXN-046644,2024-11-12,151.51,Technology,EU-South,crypto,completed,meal purchase service service service,V0016
TXN-000630,2023-01-10,70.64,Legal,LATAM,wire,completed,renewal service subscription subscription subscription purchase,V0020
TXN-024784,2023-12-27,134.65,Travel,EU-North,check,completed,service subscription meal license,V0103
TXN-037182,2024-06-25,495.3,Technology,US-West,crypto,completed,equipment subscription meal purchase equipment,V0152
TXN-039433,2024-07-29,130.94,Food & Bev,LATAM,crypto,completed,subscription travel equipment license renewal,V0289
TXN-040227,2024-08-10,1062.44,Training,EU-North,check,completed,license service license meal meal meal,V0122
TXN-032867,2024-04-23,474.35,Operations,APAC,check,refunded,license meal,V0267
TXN-040793,2024-08-18,783.5,Payroll,US-East,crypto,completed,equipment equipment,V0321
TXN-003783,2023-02-25,529.47,Training,US-East,crypto,refunded,meal travel service,V0428
TXN-018502,2023-09-27,3709.92,Legal,EU-South,credit_card,completed,travel meal license renewal equipment meal,V0021
TXN-016781,2023-09-02,673.0,Training,LATAM,ach,completed,equipment purchase purchase,V0458
TXN-008420,2023-05-04,623.83,Travel,APAC,check,completed,meal meal travel,V0163
TXN-009629,2023-05-23,106.91,Food & Bev,US-East,check,completed,renewal purchase purchase,V0262
TXN-009816,2023-05-25,829.25,Legal,LATAM,credit_card,completed,subscription meal purchase license,V0374
TXN-021243,2023-11-06,376.71,Operations,APAC,check,completed,equipment renewal travel,V0493
TXN-026171,2024-01-17,303.73,Legal,US-East,check,completed,equipment purchase service renewal license subscription,V0468
TXN-029562,2024-03-07,1624.89,Food & Bev,EU-South,check,completed,renewal purchase subscription subscription meal,V0278
TXN-044677,2024-10-14,24.68,Travel,LATAM,credit_card,completed,purchase meal service equipment,V0471
TXN-040199,2024-08-10,2207.54,Marketing,LATAM,credit_card,completed,purchase license meal,V0014
TXN-044437,2024-10-11,926.0,Technology,APAC,ach,completed,license license service license license license,V0082
TXN-013173,2023-07-12,2374.17,Travel,EU-North,credit_card,completed,purchase meal equipment travel license license,V0059
TXN-029282,2024-03-02,139.02,Travel,LATAM,ach,completed,subscription service travel renewal travel,V0248
TXN-024126,2023-12-17,1270.83,Travel,EU-South,crypto,pending,subscription meal renewal travel equipment,V0030
TXN-010617,2023-06-06,2419.79,Food & Bev,EU-South,crypto,completed,subscription travel travel,V0216
TXN-049313,2024-12-22,519.68,Training,EU-South,credit_card,completed,travel travel meal subscription,V0132
TXN-048088,2024-12-04,354.9,Travel,LATAM,crypto,pending,purchase equipment license,V0292
